customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id19399,Male,0,Yes,Yes,1.59,No,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,93.73,493.12,Yes
id19400,Female,0,No,Yes,4.54,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,81.46,83.25,No
id19401,Male,0,Yes,No,3.13,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.09,107.99,Yes
id19402,Female,0,No,No,1.27,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,89.99,206.38,Yes
id19403,Male,0,No,No,41.5819874452,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,45.7730707962,1334.45,No
id19404,Female,0,No,No,27.8561700454,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.3458633354,2062.15,No
id19405,Female,0,Yes,No,0.94,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.07,392.77,Yes
id19406,Female,0,No,Yes,21.6659549997,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.6469548455,415.9,No
id19407,Female,0,No,No,30.7769576742,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,,68.4888028511,824.85,
id19408,Male,0,Yes,No,45.9134505257,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,81.6035526097,2614.1,No
id19409,Female,1,Yes,Yes,0.0,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,46.9665179299,1379.6,No
id19410,Male,0,No,Yes,67.5994916907,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),90.0166729464,4217.8,No
id19411,Female,0,Yes,Yes,13.1367469393,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,69.7260179995,43.15,Yes
id19412,Male,0,Yes,Yes,0.58,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,106.9,386.48,No
id19413,Male,0,No,No,38.0880360206,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,One year,No,Electronic check,66.673446592,3131.55,No
id19414,Female,1,No,Yes,2.68,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.8,309.35,No
id19415,Male,0,Yes,No,0.11,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.48,223.36,No
id19416,Male,0,No,No,34.3959554218,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),65.1773701522,7895.15,No
id19417,Male,0,Yes,No,38.9122070918,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,,72.9703510804,431,
id19418,Male,0,No,No,0.36,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,72.08,440.25,No
id19419,Female,0,Yes,Yes,2.45,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,114.37,284.05,Yes
id19420,Female,0,Yes,Yes,5.94,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,98.76,434.96,Yes
id19421,Female,0,Yes,Yes,33.1329118152,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.5033790076,1545.4,No
id19422,Male,1,Yes,No,43.4322376382,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.5214918096,1195.25,No
id19423,Female,0,No,No,1.48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,113.24,11.05,No
id19424,Female,1,No,Yes,54.3575114689,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.7944935137,7880.25,No
id19425,Female,0,No,No,27.4917118873,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,73.5560614743,66.95,No
id19426,Female,0,No,No,0.73,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,73.17,413.32,Yes
id19427,Male,0,Yes,No,22.3871699909,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.271788687,5669.5,No
id19428,Male,0,Yes,No,2.54,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.59,375.81,No
id19429,Male,0,No,No,26.2773714929,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,One year,No,Electronic check,72.3418654847,465.7,No
id19430,Male,0,No,No,38.1822228481,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,70.6683001049,679,No
id19431,Female,1,Yes,No,36.5961563722,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,61.7078800334,144.95,No
id19432,Male,0,No,No,37.4008453446,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,One year,No,Electronic check,56.0127345287,795.65,No
id19433,Male,0,No,No,34.2964087719,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.8528384479,3339.05,No
id19434,Female,1,Yes,No,52.313467072,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),77.1208079177,44.1,No
id19435,Female,0,No,Yes,40.6869014003,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,,64.0328177273,227.45,
id19436,Female,1,Yes,Yes,3.59,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.52,234.79,No
id19437,Female,1,Yes,No,43.5833345921,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),36.8020663802,1794.8,No
id19438,Male,0,Yes,No,3.53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.39,68.84,Yes
id19439,Female,0,Yes,Yes,2.46,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.22,222.18,No
id19440,Male,0,Yes,No,2.17,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,115.03,421.33,No
id19441,Male,0,No,No,4.43,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,92.12,328.25,Yes
id19442,Male,1,Yes,No,3.33,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.02,474.36,No
id19443,Female,0,Yes,Yes,0.28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,105.18,63.42,Yes
id19444,Female,1,No,No,2.36,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,74.94,83.35,Yes
id19445,Female,0,Yes,Yes,5.52,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.81,396.38,No
id19446,Female,0,Yes,No,1.75,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,102.51,297.73,Yes
id19447,Female,0,No,No,15.4887575568,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.5253468642,655.5,No
id19448,Female,0,No,No,1.26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,112.76,304.3,No
id19449,Male,0,No,No,3.24,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,85.7,181.83,Yes
id19450,Female,0,No,No,11.3722725008,Yes,No,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.3259516586,1901.25,No
id19451,Male,0,No,Yes,4.94,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,117.55,336.97,No
id19452,Female,0,Yes,No,43.4705104193,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,72.3688272141,48.95,No
id19453,Male,1,No,Yes,4.78,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,109.16,70.75,Yes
id19454,Male,0,No,No,4.71,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.96,325.55,No
id19455,Male,0,No,Yes,5.15,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,114.2,416.62,No
id19456,Female,1,Yes,Yes,35.3586830226,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,50.7065384307,3474.05,No
id19457,Male,1,Yes,Yes,24.630552799,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),70.2213798165,6561.25,No
id19458,Female,0,Yes,No,48.4579101801,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,36.6761514019,251.75,No
id19459,Male,0,Yes,Yes,11.7498200268,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),67.5727028979,1188.2,No
id19460,Male,0,No,No,26.5365570891,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,86.1845676089,151.3,No
id19461,Female,0,Yes,No,44.1268458011,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),74.3283366002,1218.65,No
id19462,Female,0,Yes,No,2.77,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.64,124.47,Yes
id19463,Female,0,Yes,Yes,0.64,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.85,163.98,Yes
id19464,Male,0,No,Yes,8.5353891439,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.2529373252,1295.4,No
id19465,Female,0,No,No,49.4803933489,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Electronic check,81.4923089743,1143.8,No
id19466,Female,0,Yes,Yes,24.3342296723,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,56.924519255,2288.7,No
id19467,Male,0,No,No,4.67,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,76.06,335.66,Yes
id19468,Male,1,Yes,No,2.1,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,113.98,234.14,Yes
id19469,Male,0,No,No,39.6203564903,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,,72.258474534,2337.45,
id19470,Female,0,No,No,1.58,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,93.33,160.39,No
id19471,Male,0,No,Yes,2.19,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,103.47,423.35,No
id19472,Male,0,No,No,2.8,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,80.06,427.67,No
id19473,Male,0,No,No,24.5229390495,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),47.4431411459,6858.9,No
id19474,Male,0,No,No,4.22,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,73.25,104.47,Yes
id19475,Male,0,Yes,Yes,1.36,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.72,397.94,No
id19476,Female,0,No,Yes,35.0470606354,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,98.56866434,400.3,No
id19477,Female,0,Yes,Yes,48.822561851,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Bank transfer (automatic),66.8764813324,233.65,No
id19478,Male,0,No,Yes,35.2743570309,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.6975852175,7719.5,No
id19479,Female,0,No,No,3.22,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,96.13,447.44,Yes
id19480,Male,0,Yes,No,24.8111297516,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.082435298,7942.15,No
id19481,Male,0,No,No,44.4908296954,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.2861686976,645.8,No
id19482,Male,0,Yes,No,51.4223906388,No,No phone service,DSL,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,112.8516420257,1886.4,No
id19483,Male,0,Yes,Yes,0.37,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,97.24,67.38,Yes
id19484,Male,0,No,No,15.0125648364,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,41.2690380161,6859.05,No
id19485,Male,0,No,Yes,2.45,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.12,339.31,No
id19486,Female,0,No,No,5.29,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,113.75,136.3,No
id19487,Male,0,Yes,No,27.8872453393,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,,101.0031958949,108.15,
id19488,Male,0,Yes,Yes,5.37,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.91,354.16,Yes
id19489,Male,1,No,Yes,3.58,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,98.44,345.11,Yes
id19490,Female,0,No,No,1.66,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.62,27.11,No
id19491,Male,0,No,No,55.7340372156,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,,58.471895369,223.9,
id19492,Male,0,Yes,Yes,28.5830225226,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,No,,80.8202781471,144.8,
id19493,Female,0,No,Yes,23.7747990443,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,57.8617398776,2555.9,No
id19494,Male,0,No,No,2.77,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.08,27.64,Yes
id19495,Female,0,Yes,Yes,4.47,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,119.34,266.67,Yes
id19496,Female,0,No,No,1.22,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,115.47,284.2,No
id19497,Female,0,Yes,No,3.09,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,118.52,229.08,Yes
id19498,Male,0,No,No,5.13,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,118.11,5.39,Yes
id19499,Male,0,Yes,No,57.2946322642,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.8262101945,729.95,No
id19500,Female,1,Yes,No,28.4106653324,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,69.5880790674,68.45,No
id19501,Female,0,No,No,33.3633900001,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,51.8011267224,2779.5,No
id19502,Female,0,No,Yes,23.0396070963,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,69.2489453919,1288.75,No
id19503,Female,0,No,No,49.2356068248,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.4061411623,4504.9,No
id19504,Male,1,No,No,4.12,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,110.42,328.61,No
id19505,Female,0,No,Yes,37.3203263964,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),71.4503199988,389.6,No
id19506,Male,0,Yes,No,51.2969927018,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,91.0667490886,35.55,No
id19507,Male,0,Yes,No,1.24,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,81.23,304.84,Yes
id19508,Male,0,No,No,0.42,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.31,95.78,No
id19509,Female,0,No,Yes,5.1,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,85.39,159.18,No
id19510,Female,0,No,No,4.98,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.89,363.4,No
id19511,Female,0,Yes,Yes,1.82,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,85.93,337.81,No
id19512,Male,0,Yes,Yes,2.37,Yes,Yes,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,111.11,393.26,No
id19513,Male,0,No,No,12.2916141877,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,,69.8191924248,5600.15,
id19514,Female,0,No,No,0.81,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,80.57,152.85,Yes
id19515,Female,0,Yes,Yes,3.44,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.74,32.95,Yes
id19516,Male,0,Yes,No,34.0291267007,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.9158244193,88.35,No
id19517,Female,0,No,Yes,28.8457475108,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.6142684377,1254.7,No
id19518,Female,1,No,Yes,23.5618132008,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.2303271536,337.9,No
id19519,Male,0,Yes,Yes,1.27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.34,17.71,Yes
id19520,Male,0,No,No,4.28,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,104.65,202.64,No
id19521,Female,0,Yes,No,3.16,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,101.82,460.36,No
id19522,Female,0,No,No,21.0009053674,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,81.6769050586,270.8,No
id19523,Female,0,No,No,29.8599759104,Yes,No,No,No,Yes,No internet service,No,No,Yes,Two year,No,Credit card (automatic),59.2183337035,7222.75,No
id19524,Male,0,Yes,No,3.03,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.5,228.36,No
id19525,Female,1,No,No,4.75,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,88.73,360.83,Yes
id19526,Male,1,Yes,No,44.2765035427,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,49.3208207301,7430.75,No
id19527,Female,0,Yes,Yes,32.9598887871,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.847291102,1840.75,No
id19528,Female,0,No,Yes,15.3951412594,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,101.6520477408,764.55,Yes
id19529,Male,0,Yes,No,26.390261102,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,63.0013822975,45.8,No
id19530,Male,0,No,No,30.6908900829,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,96.2793033775,1068.85,No
id19531,Female,0,No,No,41.8911532663,Yes,No,DSL,No,No internet service,No internet service,No,No,No internet service,One year,No,,61.572348563,6976.75,
id19532,Male,0,Yes,No,52.2560943688,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),62.6570451,797.1,No
id19533,Male,0,No,No,40.5412189602,Yes,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,104.4952034012,5763.15,No
id19534,Female,0,No,No,32.8770983004,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.9628203083,655.3,No
id19535,Male,0,No,Yes,2.02,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,94.28,63.54,No
id19536,Male,0,Yes,No,2.6,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.6,199.58,Yes
id19537,Female,0,No,No,43.1270846085,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,,76.2604436635,577.15,
